FIPS,Year,State,County,has_incentive,Program,Category,Benefit Type,Funding Level / Amount (Approx.),Incentive_CAT,COVID_program
48009,2019,Texas,Archer,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48009,2020,Texas,Archer,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48009,2021,Texas,Archer,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48009,2022,Texas,Archer,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48011,2016,Texas,Armstrong,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48011,2017,Texas,Armstrong,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48011,2018,Texas,Armstrong,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48011,2019,Texas,Armstrong,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48011,2020,Texas,Armstrong,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48011,2021,Texas,Armstrong,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48011,2022,Texas,Armstrong,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48013,2016,Texas,Atascosa,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48013,2017,Texas,Atascosa,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48013,2018,Texas,Atascosa,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48013,2019,Texas,Atascosa,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48013,2020,Texas,Atascosa,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48013,2021,Texas,Atascosa,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48013,2022,Texas,Atascosa,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48015,2016,Texas,Austin,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48015,2017,Texas,Austin,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48015,2018,Texas,Austin,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48015,2019,Texas,Austin,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48015,2020,Texas,Austin,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48015,2021,Texas,Austin,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48015,2022,Texas,Austin,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48017,2016,Texas,Bailey,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48017,2017,Texas,Bailey,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48017,2018,Texas,Bailey,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48017,2019,Texas,Bailey,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,0
48017,2020,Texas,Bailey,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48017,2021,Texas,Bailey,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
48017,2022,Texas,Bailey,1,Texas State Affordable Housing Corporation (TSAHC) DPA Programs,Down payment assistance; mortgage credit,Down payment assistance; mortgage credit certificates,Non?repayable grants or deferred loans typically around 3%5% of loan amount; MCC provides federal income tax credit on mortgage interest,1,
